Round,Date,HomeTeam,HomeYellows,HomeReds,HomeSecondYellows,AwayTeam,AwayYellows,AwayReds,AwaySecondYellows,Referee,RefereeYellows,RefereeReds,Stadium,Location,Attendance
Round 21,30/01/21,Villarreal,1,0,0,Real Sociedad,3,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Estadio de la Ceramica,"Villarreal, Spain",
Round 21,31/01/21,Getafe,3,0,0,Alavés,3,0,0,Santiago Jaime Latre,5.58,0.22,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 21,31/01/21,Cádiz,1,0,0,Atl. Madrid,5,0,0,Jesus Gil Manzano,5.28,0.26,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 21,31/01/21,Granada,2,0,0,Celta,4,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 21,31/01/21,Barcelona,2,0,0,Athletic Club,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Spotify Camp Nou,"Barcelona, Spain",
Round 21,1/2/2021,Betis,1,0,0,Osasuna,1,0,0,Javier Alberola Rojas,3.71,0.15,Benito Villamarin,"Seville, Spain",
Round 20,22/01/21,Levante,0,0,0,Valladolid,1,0,0,José Luis Munuera Montero,4.75,0.37,Ciudad de Valencia,"Valencia, Spain",
Round 20,23/01/21,Huesca,3,0,0,Villarreal,1,0,0,Javier Alberola Rojas,3.71,0.15,El Alcoraz,"Huesca, Spain",
Round 20,23/01/21,Sevilla,1,0,0,Cádiz,3,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 20,23/01/21,Real Sociedad,2,0,0,Betis,2,0,0,Cesar Soto Grado,5.47,0.19,Reale Arena,"San Sebastian, Spain",
Round 20,23/01/21,Alavés,5,0,0,Real Madrid,3,0,0,Alejandro Hernandez,5.52,0.27,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 20,24/01/21,Osasuna,4,0,1,Granada,3,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio El Sadar,"Pamplona, Spain",
Round 20,24/01/21,Elche,0,0,0,Barcelona,2,0,0,Valentin Pizarro Gomez,5.04,0.33,Estadio Martínez Valero,"Elche, Spain",
Round 20,24/01/21,Celta,4,0,0,Eibar,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Municipal de Balaidos,"Vigo, Spain",
Round 20,24/01/21,Atl. Madrid,2,0,0,Valencia,0,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Cívitas Metropolitano,"Madrid, Spain",
Round 20,25/01/21,Athletic Club,4,0,0,Getafe,4,0,0,Adrian Cordero Vega,5.32,0.22,San Mamés,"Bilbao, Spain",
Round 19,15/12/20,Real Madrid,1,0,0,Athletic Club,2,0,1,Jesus Gil Manzano,5.28,0.26,Estadio Alfredo di Stefano,"Madrid, Spain",
Round 19,16/12/20,Barcelona,3,0,0,Real Sociedad,3,0,0,Jose Maria Sanchez Martinez,5.72,0.28,Spotify Camp Nou,"Barcelona, Spain",
Round 19,19/01/21,Cádiz,3,0,0,Levante,1,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 19,19/01/21,Valladolid,1,1,0,Elche,3,0,0,Santiago Jaime Latre,5.58,0.22,José Zorrilla,"Valladolid, Spain",
Round 19,19/01/21,Alavés,3,0,0,Sevilla,3,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 19,20/01/21,Getafe,2,0,0,Huesca,3,0,0,David Medie Jimenez,4.94,0.31,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 19,20/01/21,Betis,2,0,0,Celta,3,0,0,Juan Martinez Munuera,4.9,0.19,Benito Villamarin,"Seville, Spain",
Round 19,20/01/21,Villarreal,2,0,0,Granada,4,1,0,Valentin Pizarro Gomez,5.04,0.33,Estadio de la Ceramica,"Villarreal, Spain",
Round 19,21/01/21,Valencia,1,0,0,Osasuna,3,0,0,Alejandro Hernandez,5.52,0.27,Mestalla,"Valencia, Spain",
Round 19,21/01/21,Eibar,3,0,0,Atl. Madrid,2,0,0,Mario Melero Lopez,5.52,0.21,Ipurua Municipal Stadium,"Eibar, Spain",
Round 18,8/1/2021,Celta,1,0,0,Villarreal,0,0,0,Javier Estrada Fernandez,5.38,0.25,Municipal de Balaidos,"Vigo, Spain",
Round 18,9/1/2021,Sevilla,0,0,0,Real Sociedad,3,0,0,Javier Alberola Rojas,3.71,0.15,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 18,9/1/2021,Granada,2,1,0,Barcelona,3,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 18,9/1/2021,Osasuna,0,0,0,Real Madrid,0,0,0,Cesar Soto Grado,5.47,0.19,Estadio El Sadar,"Pamplona, Spain",
Round 18,10/1/2021,Levante,2,0,0,Eibar,0,0,0,Santiago Jaime Latre,5.58,0.22,Ciudad de Valencia,"Valencia, Spain",
Round 18,10/1/2021,Cádiz,1,0,0,Alavés,3,0,1,Jose Maria Sanchez Martinez,5.72,0.28,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 18,10/1/2021,Valladolid,2,0,0,Valencia,3,0,0,Guillermo Cuadra Fernandez,5.03,0.27,José Zorrilla,"Valladolid, Spain",
Round 18,11/1/2021,Elche,3,0,1,Getafe,2,0,0,José Luis Munuera Montero,4.75,0.37,Estadio Martínez Valero,"Elche, Spain",
Round 18,11/1/2021,Huesca,2,0,0,Betis,1,0,1,Adrian Cordero Vega,5.32,0.22,El Alcoraz,"Huesca, Spain",
Round 18,10/3/2021,Atl. Madrid,2,0,0,Athletic Club,2,0,0,Jesus Gil Manzano,5.28,0.26,Cívitas Metropolitano,"Madrid, Spain",
Round 17,2/1/2021,Villarreal,1,0,0,Levante,1,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio de la Ceramica,"Villarreal, Spain",
Round 17,2/1/2021,Betis,5,0,0,Sevilla,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Benito Villamarin,"Seville, Spain",
Round 17,2/1/2021,Getafe,3,0,0,Valladolid,2,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 17,2/1/2021,Real Madrid,4,0,0,Celta,2,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Estadio Alfredo di Stefano,"Madrid, Spain",
Round 17,3/1/2021,Athletic Club,2,0,0,Elche,1,0,0,Mario Melero Lopez,5.52,0.21,San Mamés,"Bilbao, Spain",
Round 17,3/1/2021,Alavés,0,1,0,Atl. Madrid,2,0,0,Juan Martinez Munuera,4.9,0.19,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 17,3/1/2021,Eibar,2,0,0,Granada,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Ipurua Municipal Stadium,"Eibar, Spain",
Round 17,3/1/2021,Real Sociedad,1,0,0,Osasuna,1,0,0,Valentin Pizarro Gomez,5.04,0.33,Reale Arena,"San Sebastian, Spain",
Round 17,3/1/2021,Huesca,1,0,0,Barcelona,0,0,0,Guillermo Cuadra Fernandez,5.03,0.27,El Alcoraz,"Huesca, Spain",
Round 17,4/1/2021,Valencia,2,0,0,Cádiz,2,0,0,David Medie Jimenez,4.94,0.31,Mestalla,"Valencia, Spain",
Round 16,29/12/20,Sevilla,1,0,0,Villarreal,4,0,0,Cesar Soto Grado,5.47,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 16,29/12/20,Barcelona,0,0,0,Eibar,2,0,0,Javier Alberola Rojas,3.71,0.15,Spotify Camp Nou,"Barcelona, Spain",
Round 16,29/12/20,Cádiz,3,0,0,Valladolid,2,0,0,Alejandro Hernandez,5.52,0.27,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 16,29/12/20,Levante,3,1,0,Betis,2,0,0,Javier Estrada Fernandez,5.38,0.25,Ciudad de Valencia,"Valencia, Spain",
Round 16,30/12/20,Granada,4,1,0,Valencia,3,1,1,Adrian Cordero Vega,5.32,0.22,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 16,30/12/20,Atl. Madrid,2,0,0,Getafe,3,0,0,Jesus Gil Manzano,5.28,0.26,Cívitas Metropolitano,"Madrid, Spain",
Round 16,30/12/20,Celta,2,0,0,Huesca,0,0,0,José Luis Munuera Montero,4.75,0.37,Municipal de Balaidos,"Vigo, Spain",
Round 16,30/12/20,Elche,1,0,0,Real Madrid,4,0,0,Jorge Figueroa Vazquez,4.79,0.35,Estadio Martínez Valero,"Elche, Spain",
Round 16,31/12/20,Athletic Club,5,0,0,Real Sociedad,4,0,0,Jose Maria Sanchez Martinez,5.72,0.28,San Mamés,"Bilbao, Spain",
Round 16,31/12/20,Osasuna,3,1,0,Alavés,4,0,0,Santiago Jaime Latre,5.58,0.22,Estadio El Sadar,"Pamplona, Spain",
Round 15,22/12/20,Elche,1,0,0,Osasuna,1,0,1,Ricardo De Burgos Bengoetxea,4.94,0.17,Estadio Martínez Valero,"Elche, Spain",
Round 15,22/12/20,Valencia,3,0,0,Sevilla,2,0,0,Valentin Pizarro Gomez,5.04,0.33,Mestalla,"Valencia, Spain",
Round 15,22/12/20,Huesca,2,0,0,Levante,3,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,El Alcoraz,"Huesca, Spain",
Round 15,22/12/20,Real Sociedad,3,0,0,Atl. Madrid,3,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Reale Arena,"San Sebastian, Spain",
Round 15,22/12/20,Valladolid,1,0,0,Barcelona,2,0,0,Mario Melero Lopez,5.53,0.2,José Zorrilla,"Valladolid, Spain",
Round 15,22/12/20,Villarreal,1,0,0,Athletic Club,1,0,0,David Medie Jimenez,4.94,0.31,Estadio de la Ceramica,"Villarreal, Spain",
Round 15,23/12/20,Getafe,3,0,0,Celta,3,0,0,Pablo Gonzales Fuertes,5.91,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 15,23/12/20,Real Madrid,2,0,0,Granada,1,0,0,Juan Martinez Munuera,4.9,0.19,Estadio Alfredo di Stefano,"Madrid, Spain",
Round 15,23/12/20,Alavés,4,0,0,Eibar,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 15,23/12/20,Betis,1,0,0,Cádiz,1,0,0,Antonio Mateu Lahoz,5.18,0.22,Benito Villamarin,"Seville, Spain",
Round 14,18/12/20,Athletic Club,0,0,0,Huesca,2,1,0,Valentin Pizarro Gomez,5.04,0.33,San Mamés,"Bilbao, Spain",
Round 14,19/12/20,Atl. Madrid,1,0,0,Elche,2,0,0,Javier Estrada Fernandez,5.38,0.25,Cívitas Metropolitano,"Madrid, Spain",
Round 14,19/12/20,Barcelona,4,0,0,Valencia,2,0,0,Alejandro Hernandez,5.52,0.27,Spotify Camp Nou,"Barcelona, Spain",
Round 14,19/12/20,Levante,2,0,0,Real Sociedad,1,0,0,Cesar Soto Grado,5.47,0.19,Ciudad de Valencia,"Valencia, Spain",
Round 14,19/12/20,Osasuna,2,1,0,Villarreal,2,0,0,Jorge Figueroa Vazquez,4.79,0.35,Estadio El Sadar,"Pamplona, Spain",
Round 14,19/12/20,Sevilla,3,0,0,Valladolid,4,0,0,Jesus Gil Manzano,5.28,0.26,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 14,20/12/20,Celta,2,0,0,Alavés,2,0,0,Antonio Alberola Rojas,3.75,0.25,Municipal de Balaidos,"Vigo, Spain",
Round 14,20/12/20,Granada,3,0,0,Betis,4,0,0,Jose Maria Sanchez Martinez,5.72,0.28,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 14,20/12/20,Cádiz,2,0,0,Getafe,7,0,0,Santiago Jaime Latre,5.58,0.22,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 14,20/12/20,Eibar,1,0,0,Real Madrid,0,0,0,José Luis Munuera Montero,4.75,0.37,Ipurua Municipal Stadium,"Eibar, Spain",
Round 13,11/12/2020,Valladolid,4,0,0,Osasuna,5,0,0,Adrian Cordero Vega,5.32,0.22,José Zorrilla,"Valladolid, Spain",
Round 13,12/12/2020,Valencia,2,0,0,Athletic Club,6,0,0,Carlos Del Cerro Grande,4.81,0.22,Mestalla,"Valencia, Spain",
Round 13,12/12/2020,Getafe,2,0,0,Sevilla,3,0,0,Juan Martinez Munuera,4.9,0.19,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 13,12/12/2020,Huesca,1,0,0,Alavés,4,0,0,Mario Melero Lopez,5.52,0.21,El Alcoraz,"Huesca, Spain",
Round 13,12/12/2020,Real Madrid,1,0,0,Atl. Madrid,3,0,0,Antonio Mateu Lahoz,5.18,0.22,Estadio Alfredo di Stefano,"Madrid, Spain",
Round 13,13/12/20,Real Sociedad,4,0,0,Eibar,3,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Reale Arena,"San Sebastian, Spain",
Round 13,13/12/20,Betis,2,0,0,Villarreal,3,0,0,Valentin Pizarro Gomez,5.04,0.33,Benito Villamarin,"Seville, Spain",
Round 13,13/12/20,Elche,4,0,0,Granada,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Estadio Martínez Valero,"Elche, Spain",
Round 13,13/12/20,Barcelona,2,0,0,Levante,1,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Spotify Camp Nou,"Barcelona, Spain",
Round 13,14/12/20,Celta,2,0,0,Cádiz,1,0,0,Guillermo Cuadra Fernandez,5.03,0.27,Municipal de Balaidos,"Vigo, Spain",
Round 12,4/12/2020,Athletic Club,2,0,0,Celta,1,0,0,Jorge Figueroa Vazquez,4.79,0.35,San Mamés,"Bilbao, Spain",
Round 12,5/12/2020,Levante,2,0,0,Getafe,6,1,1,David Medie Jimenez,4.94,0.31,Ciudad de Valencia,"Valencia, Spain",
Round 12,5/12/2020,Sevilla,1,0,0,Real Madrid,3,0,0,Jose Maria Sanchez Martinez,5.72,0.28,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 12,5/12/2020,Atl. Madrid,4,0,0,Valladolid,2,0,0,Pablo Gonzales Fuertes,5.91,0.37,Cívitas Metropolitano,"Madrid, Spain",
Round 12,5/12/2020,Cádiz,0,0,0,Barcelona,2,0,0,Cesar Soto Grado,5.47,0.19,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 12,6/12/2020,Granada,2,0,0,Huesca,0,0,0,Javier Alberola Rojas,3.71,0.15,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 12,6/12/2020,Osasuna,3,0,0,Betis,2,0,0,Alejandro Hernandez,5.52,0.27,Estadio El Sadar,"Pamplona, Spain",
Round 12,6/12/2020,Villarreal,3,0,0,Elche,2,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de la Ceramica,"Villarreal, Spain",
Round 12,6/12/2020,Alavés,1,1,0,Real Sociedad,0,0,0,José Luis Munuera Montero,4.75,0.37,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 12,7/12/2020,Eibar,3,0,0,Valencia,2,0,0,Javier Estrada Fernandez,5.38,0.25,Ipurua Municipal Stadium,"Eibar, Spain",
Round 11,27/11/20,Valladolid,0,0,0,Levante,3,0,0,Valentin Pizarro Gomez,5.04,0.33,José Zorrilla,"Valladolid, Spain",
Round 11,28/11/20,Elche,5,0,1,Cádiz,2,0,0,Carlos Del Cerro Grande,4.81,0.22,Estadio Martínez Valero,"Elche, Spain",
Round 11,28/11/20,Valencia,2,0,0,Atl. Madrid,5,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Mestalla,"Valencia, Spain",
Round 11,28/11/20,Huesca,4,0,0,Sevilla,3,0,0,Guillermo Cuadra Fernandez,5.03,0.27,El Alcoraz,"Huesca, Spain",
Round 11,28/11/20,Real Madrid,2,0,0,Alavés,3,0,0,Adrian Cordero Vega,5.32,0.22,Estadio Alfredo di Stefano,"Madrid, Spain",
Round 11,29/11/20,Barcelona,1,0,0,Osasuna,0,0,0,Antonio Mateu Lahoz,5.18,0.22,Spotify Camp Nou,"Barcelona, Spain",
Round 11,29/11/20,Getafe,2,0,0,Athletic Club,4,0,0,Mario Melero Lopez,5.52,0.21,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 11,29/11/20,Celta,5,1,0,Granada,3,0,0,Isidro Diaz de Mera Escuderos,6.35,0.35,Municipal de Balaidos,"Vigo, Spain",
Round 11,29/11/20,Real Sociedad,5,0,0,Villarreal,3,0,0,Jesus Gil Manzano,5.28,0.26,Reale Arena,"San Sebastian, Spain",
Round 11,30/11/20,Betis,2,0,0,Eibar,1,0,0,Juan Martinez Munuera,4.9,0.19,Benito Villamarin,"Seville, Spain",
Round 10,20/11/20,Osasuna,2,0,0,Huesca,3,0,0,Valentin Pizarro Gomez,5.04,0.33,Estadio El Sadar,"Pamplona, Spain",
Round 10,21/11/20,Levante,1,0,0,Elche,4,0,0,Jorge Figueroa Vazquez,4.79,0.35,Ciudad de Valencia,"Valencia, Spain",
Round 10,21/11/20,Villarreal,1,0,0,Real Madrid,2,0,0,Alejandro Hernandez,5.52,0.27,Estadio de la Ceramica,"Villarreal, Spain",
Round 10,21/11/20,Sevilla,2,0,0,Celta,2,0,0,Cesar Soto Grado,5.47,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 10,21/11/20,Atl. Madrid,4,0,0,Barcelona,0,0,0,José Luis Munuera Montero,4.75,0.37,Cívitas Metropolitano,"Madrid, Spain",
Round 10,22/11/20,Eibar,2,0,1,Getafe,4,0,0,Pablo Gonzales Fuertes,5.91,0.37,Ipurua Municipal Stadium,"Eibar, Spain",
Round 10,22/11/20,Cádiz,2,0,0,Real Sociedad,1,0,0,Javier Estrada Fernandez,5.38,0.25,Estadio Ramon de Carranza,"Cadiz, Spain",
Round 10,22/11/20,Granada,4,0,0,Valladolid,3,0,0,David Medie Jimenez,4.94,0.31,Estadio Nuevo Los Carmenes,"Granada, Spain",
Round 10,22/11/20,Alavés,1,0,0,Valencia,1,0,0,Santiago Jaime Latre,5.58,0.22,Estadio de Mendizorroza,"Vitoria-Gasteiz, Spain",
Round 10,23/11/20,Athletic Club,0,0,0,Betis,0,0,0,Javier Alberola Rojas,3.71,0.15,San Mamés,"Bilbao, Spain",
Round 9,6/11/2020,Elche,3,0,0,Celta,5,0,0,Ricardo De Burgos Bengoetxea,4.94,0.17,Estadio Martínez Valero,"Elche, Spain",
Round 9,7/11/2020,Huesca,2,0,0,Eibar,0,0,0,Mario Melero Lopez,5.52,0.21,El Alcoraz,"Huesca, Spain",
Round 9,7/11/2020,Barcelona,2,0,0,Betis,2,1,0,Guillermo Cuadra Fernandez,5.03,0.27,Spotify Camp Nou,"Barcelona, Spain",
Round 9,7/11/2020,Sevilla,2,0,0,Osasuna,3,0,0,Juan Martinez Munuera,4.9,0.19,Ramón Sánchez Pizjuán,"Seville, Spain",
Round 9,7/11/2020,Atl. Madrid,1,0,0,Cádiz,1,0,0,Adrian Cordero Vega,5.32,0.22,Cívitas Metropolitano,"Madrid, Spain",
Round 9,8/11/2020,Getafe,3,0,0,Villarreal,4,0,0,José Luis Munuera Montero,4.75,0.37,Coliseum Alfonso Pérez,"Getafe, Spain",
Round 9,8/11/2020,Real Sociedad,2,1,0,Granada,1,0,0,Carlos Del Cerro Grande,4.81,0.22,Reale Arena,"San Sebastian, Spain",
Round 9,8/11/2020,Levante,1,0,0,Alavés,5,0,1,Isidro Diaz de Mera Escuderos,6.35,0.35,Ciudad de Valencia,"Valencia, Spain",
Round 9,8/11/2020,Valladolid,4,0,0,Athletic Club,2,0,0,Cesar Soto Grado,5.47,0.19,José Zorrilla,"Valladolid, Spain",
Round 9,8/11/2020,Valencia,3,0,0,Real Madrid,2,0,0,Jesus Gil Manzano,5.28,0.26,Mestalla,"Valencia, Spain",
